EAN,ITEM_NUMBER,DESCRIPTION_1
18547237,35743047,FARDSYOD
38034881,23904722,YARTWHAY
45192152,46294596,TSSRVLFS
98469329,58980878,NSYMFRKE
18366741,60696250,ATDCELSR
15740017,53323733,NQKFFTAY
46976729,23320192,GKBAVTMK
67213986,38804468,DLTTCLUS
87751833,99128190,WBTNQUNH
51117103,12966731,GNDBWYRW
96021594,84271828,QLBKVYTD
36585885,16008999,ZNIOHRXS
93588695,84457631,RRKFROEG
90379304,81027353,PJRRBKYU
17634571,88157689,BUCTONMV
10934449,18061527,ZGZMTZEZ
46081686,8275942,YIETGXCV
49171792,82515911,FMKTZEJQ
93610481,51258589,PAAWXIAV
54684318,90456887,CXSKGQPF
46476000,36628780,FNYASTSI
10045681,55749815,EZGMLIUB
11614861,3777732,VPCMNCWW
17093981,78364328,JQJMGUTC
70397830,77524506,MAMQESKH
44071974,24668362,JDJJVHSP
27413307,1479487,SVTAPZDE
72030662,38836479,LMZFYDWC
53528847,26985250,UTOFWUAD
62754469,23954124,BITKTEQT
8191750,8571887,DTQYTQVO
42548377,16624771,JFVSRQNJ
20496433,32457011,NVEEVNER
92933861,59279004,PYEUDJUE
57260450,20624315,UUTMFZEY
36248118,65837134,RNKRCXQR
60746624,77148124,JZQPJGBS
48843845,5039928,PWRXDKFF
90041511,25062845,DLVCATYO
61956383,20932479,MUNFNDVM
47775672,44265965,MFZRYKYB
51047716,18829941,SGWVNVSJ
64771489,91816694,TCWPNVEQ
55166032,16614041,EUFYPNLJ
45122684,64876228,SGRQSYUL
55529248,4618926,DUNBFSXC
21730317,40503809,OCOGDFFQ
96549567,14892152,YRKXTTVF
71962211,94814442,FBJKFPAC
42257480,38853143,SNVGMFNX
50148940,2440067,FBJQPKFA
25629053,68482316,NQOLDBEJ
82234537,34536508,BUHHMRLI
18217523,30716836,BMWJFLKK
22226550,67795879,STLARJST
54826609,14865756,XIKXSHCK
13186512,10652909,UVWAWSCG
98846973,18877759,RAANJUSW
33920578,44540756,JJDDFFII
40632390,30717863,ZWHPSWYX
21373025,99240270,PPFEKCRH
50163348,25349124,YXPEOAHL
70371037,13804342,AGTHKXVC
3525700,39488051,EOWRKXIG
13748011,35301266,WIDQZKCB
44225793,49409590,IQQEYXYM
3932232,99338113,ABNJROGT
16545100,70258128,CGDFVWNP
75569657,97741202,VGXLHKQO
2339102,61259353,EXODRWJO
33769388,96306321,NPXFJPGM
30337993,37337243,MMDHKOPS
51842863,78822939,PHXQYCQF
27562842,72749651,PPZDNCRG
93297803,74918907,SNCQEYFU
69505290,83679878,IUIQSPHT
45832304,21997357,DXATIOWP
31703982,38722272,JLYRYDQU
19009086,28889169,FLZGJKBF
60917995,46898993,FQTYXHVN
5948372,43933765,GLROFJUT
79471550,36895937,NZOCKPLY
37843814,71188361,QLGIAVSO
9326727,36871674,ANCTVRLE
94659647,39448531,GNZSJRRU
34096945,42045905,ZFOXYHUR
91787492,47103851,DYUEQWTX
18984494,21077726,MPUXROTK
99588747,9608236,NKDSRILK
87582844,97201759,VQNCQZGW
49864410,42849288,IMHHVHSR
23260232,75913967,ELQHEPSC
46067212,14973094,BSGQYBWO
92490367,62665780,WZSCGPJF
80486350,66937561,PFZYKAOG
22766859,70974456,UZSNTAPZ
27267591,78162898,VPRSDYHQ
32131335,22181253,MVLUPLXP
98661563,41480748,SJMYKCFC
16857900,79763151,XBLNXMEM
20175023,65367210,CCPPIGUP
31554388,86537991,RPULNZTB
79822957,62563095,QJBFHAKQ
60728021,89471678,GDTRHSHO
49690460,20589533,UCDZUIZS
99640410,65496185,NIWIETPH
64836792,81400613,JAEIYXPC
93777596,64258114,UAJRMAYI
48118999,59451062,GZYOAFPU
13329003,86841668,IMKKKJDO
84264917,5565807,SKLFUSOL
25729759,38747566,XLNKNARS
70450551,53992707,SYNQSJYI
81213694,49316250,DIJFFOXQ
77773511,11622016,AXQZGHKE
17655036,83157823,GWPRGSQX
21962446,60244294,XXSMOVGQ
58209928,51538141,RQJSJHWR
7740275,77352979,LYQODOJA
72479096,39280184,WCYJXAQP
9876925,21345938,HVAIQTDZ
52282612,75469621,FDBMYOUS
4635642,48109419,WXXGHZJZ
48825764,19669750,JOYAGPPP
36822495,79810022,ORXYTBAN
81891507,43821011,ONHXRFIV
27189020,92274670,EXBMLZND
81479948,24104403,BMQYQSIP
2959130,41535281,CRABTSCH
79147515,51293133,JXHVGDNX
42093945,47090665,EJZLDTFT
3512677,72977557,MTIJZTLF
35923056,50937084,FBQPTHPM
4025273,83920924,USZRAUWU
79673249,76676478,AQIYQPDP
18986096,83590129,LZGPLDGJ
62742987,32429893,CGGBBTNE
25446145,40029969,ZALXKJVG
53977647,97690484,PVWUASGM
92140263,4704701,MOBVLVLT
3049639,99736193,FWMTHDAE
42180899,14958009,QYMHRPHI
20124124,21487819,BIOMOHIC
77276523,97271527,LWBCGYRT
25952920,75747883,LZKGSEBG
24819221,11567416,ANQKBGGU
76424516,47084817,CUWLSSOA
36349144,45298022,ZJQOEBWS
89515827,30274442,SYDBKHYG
23616568,97241580,NAZTKLPF
54440248,29531786,OFUHKHFK
45319668,54679947,IRLDFTPA
76750630,16174776,OMWTOPSR
46280381,11233730,JYLYKSXP
42915204,30060648,IZLHYPPQ
6045726,22522948,ONIYISBP
52946204,31788378,PCAXWQMW
44502566,18526359,DFANLCRV
94692239,71918414,DSQFUXIQ
29629853,49561798,SXANYAYE
20992736,65021803,GIUQCLEZ
23948246,66213444,QRKDREST
86562804,91853795,CYMWOZRX
42322081,51309525,JQVGPTWH
46687654,8974635,RCUNGYSN
41608764,52662472,NNPBRQES
67730473,3314605,YPHSTEII
88725790,91811103,FZOHYGRA
87068508,48221704,CSNURKBJ
75148062,57721431,IXSMBFDI
84246913,7774568,WHCCKPVL
58793520,30191113,VIPYGSDH
40045737,22813625,XYIXHGDY
85860207,29749445,KBGIRWVN
84213390,29478298,CXWYQULB
78423875,57813927,DENMDZJN
65727370,95262770,MIVDVRRO
52432612,32929122,BNRDLPRD
49720328,49851713,WMIYQDYO
89947067,26215217,ZJEHVZIF
87775551,99821258,WUDDKUQW
2600595,18201211,LPSPIZXE
43800515,72262453,YUNOXMHW
41104568,67703381,XRGMBASM
12541665,95338526,QPNHCMHV
48121172,70854868,PSWOVRFX
96932086,31560077,UICUAUNY
88381871,63884959,YSDKKUUU
25802201,88855278,HOYKLVDH
71585395,35053543,RVCKHGIH
25378982,93147700,JIYOTJFR
27263724,57185022,FEJIETPA
80937291,90317852,BFKVYWWD
51853986,25853633,JIANXIIC
20527153,74390731,LIZLURWK
50879489,55452577,RPJRMRSO
51274685,70110804,OFJHTCWZ
91229685,83662658,LVQAPANG
30319999,44985084,DATXUOMO
37816426,83142232,VPSWDEYZ
8300531,87896301,WSNVWFLH
93708286,6114582,SMAHGSIT
39114003,18352302,SORAAPMB
6077035,52890832,BRBLVSFJ
43325857,75654186,WNQUOJTN
67689100,91596338,PWLBALFJ
9564138,72001122,WMYWLRVS
69736257,29814533,ACHQXZUF
62574989,14997551,PLZYIHNM
3527825,66350345,RJZYTDLJ
56696099,14487449,VERYWUPK
71218926,75282751,CIZARLRX
32542046,74136087,YKEQIXMO
39734565,86504177,WPTYYMGZ
96313244,94504204,BOYUVAHJ
70803473,77065410,OCUFQFCN
6768324,24948396,CDVWKTGX
91201081,22456828,SNBGSLFB
48032708,74008553,PMFUDPMA
54402329,92412932,UQMZHXRY
64874718,24446834,XZFNVIBO
99404475,98185865,BDZVYTXR
7609837,6847839,NRJCPZPX
11148863,84429442,PWGVNYDE
55158168,65049160,GIUGQJLG
25197545,47785250,HGPBTYEO
22039382,97880995,UGFZJKQR
23271625,66635191,XKMWQTMN
50489546,46767099,UTLVWBKI
48899371,26204673,RIGTSREI
47244457,1753705,GTFYVXGJ
43628815,38068756,EPAGXQLR
99663081,91298923,NSZEQELZ
6417268,24066701,KQDLNZEH
79745672,96282686,YMCGLLFB
44104103,14795004,MAQCHTCG
47765940,58305247,KAJQWDRN
72933412,22730106,OICQTCYZ
65420826,68180192,VXZCPZZM
66632905,45537706,DZRWQVSH
45754130,37507521,UGLKQNZX
46486917,97991492,FUSVXPFL
36869190,89865556,KHLQPXYA
32146510,89451915,SSCWMHEN
16340254,48598884,HFXNUAIF
75536909,55341857,CHGYPJRW
8363936,22780507,HGPPZOWG
94162518,89655016,UQZXJKKJ
45677019,7468675,XXMIHUWO
27413591,81072672,YTCHPNDQ
49169463,95950974,OLTYMYHX
3109006,4184060,EIMGUSAZ
67725354,21244228,QGKZYAWP
29901762,76216007,AXYOGBBF
67660572,54961225,JNTTDTSE
37792586,81700870,ZBVJGRDF
87879152,58949152,TXLBEYVR
39676795,69337267,MGVRYCRO
5256309,97726353,UWEKEJFB
97563681,85748656,PIUAGXDZ
5471862,88116611,DNQSUKJN
97325173,98623401,DRFXETVT
61874602,87531309,USZFHGXL
60491820,84463927,ELWOQHUL
21355087,85309833,HHHREQGJ
38743435,28071292,VHFYZHLP
59694050,60861727,FWQCUWKO
36163548,53619950,NNWCHTZW
35580160,84885306,MUGLDGDW
69616642,18661769,LIEPOXTK
57136358,27378219,LIWHWWEN
36601527,58031456,TQCMLQKT
29844704,43002348,MPPRRKCT
76862819,75589077,QENVREOG
97264928,89148580,FFMSCJTG
12732519,39287298,XJYRMTLG
81382994,70792202,EQAMXVIT
96880419,24014566,DYFHIQNH
32958402,5872034,QLBEZZHA
67141223,63013827,IUJCUZVR
8275059,78523662,BVGRAWJZ
23669567,60626287,WMVZECLP
92329496,4904756,KAEPAEUC
90674395,64841312,MWSFISZV
53264478,7164525,LRXIJBXE
21006220,38841549,GFSAZTMT
38297597,79621456,ZZVWPCJC
17893794,84524151,XWAPDMFE
75053509,76795841,VSQAQYJV
78163617,61847629,VWSDNPCZ
82255403,64359657,BDMIYLNE
61018794,44660381,DJYPREVZ
42840582,78545904,NKNERSKC
6553153,64366982,WCCEHOKF
24174094,99238386,IWBMDVUY
19666100,90622594,AVVNPRCB
81520982,97253114,SHKHZASY
14741916,84516821,DHYISLKO
19807696,95540711,EVRGFNAG
1339716,29416824,TQSNAEXW
47396096,20967441,YOEVIRZP
65221883,93006727,SQBAEXOL
85566718,98197253,FCLHEKSF
50161358,50746180,YKVYSJNB
82216570,36231059,HBEPSBVK
91690447,63104011,WEUTKGLT
82030212,38682571,KIKMDFIG
79027679,71389617,TMSBSPMR
79813699,30787095,OFQSMVSR
28244946,30726199,VAWQQLGZ
79047596,86328837,ZWBKTHJD
98427377,54502975,OJPVPNWB
48034777,17856079,HMZSCQNA
35961495,11004225,WGKFTKFU
31537101,40452239,AHAXZEXL
65868580,14914766,ECSXZWEC
16072437,15100881,ZDPPOVJE
85902732,86501235,MNSZSZKN
76839314,76810481,ONZPOINM
8260736,74510235,TCBEHSWB
28488966,24441255,WADEWPYG
32871011,6246457,AQFPOWJG
14069633,64581679,QNVIQLRS
6791311,1727732,QFHTULHO
66054749,64446280,HKURPNYW
46998388,16309899,XZGBTCXM
19404159,56362552,AUQPKWXP
42573340,15382378,GPYLNFKR
43224332,60678089,MWYVNTCF
1170018,65632754,REEQSZZV
81554033,12767723,BYDDGGCR
9154327,88652797,YRQPAHXX
52688943,76989527,IQDNYUHV
83265541,88405062,PCCYHUCW
25464522,33567323,OVKSSHPQ
91939861,30544147,PTMDSPOC
54967232,55255659,LERXZSNM
19858082,35541708,TXFYBFEB
45730081,40152705,OASQETAK
2241360,63064444,VAHKHTXC
9113811,61484445,APHNRVKQ
40065921,72957303,SAHJMFBP
97217462,73737651,OCDSWSTQ
28731404,47022370,OWAKQJDP
92185644,49308898,ZBUGAHHL
15835055,69670174,UPFDOMXU
20154641,46720662,ROBSINSR
48157347,9675361,SJEGVZTZ
32504006,49118701,BNNGMFLS
72370947,56058157,WBVIHTVF
54834221,33827984,WOTYCEGO
97725619,80207601,FSWKZYCA
42736221,20711002,NVMULKTF
65371026,25568088,IMZTFKIC
30950693,16503482,TLCQBXGH
24718697,54265707,HSQWWAKA
55580279,78565349,NOWBTZYS
39529429,49956158,KEXJJIIW
11590830,9679373,AKZWWZOE
69590632,48744369,KYZWTRWE
31773805,52958362,ROSEWKQF
64938458,82986986,SZEZPRAN
81522078,14986324,UUIUSWIR
53819085,27063975,TCAJVMLO
17037683,40960069,OPVJGIMC
85739326,36828914,UPPFWNHK
64911539,64942408,DGXGBEMO
8486798,60022641,WIZGHFTV
21778377,25977395,ZNFQOEOD
82925824,87532734,YQZOKNPF
37809995,4169301,PBPTSVID
78334925,31952639,KVMNBEHE
5085325,87566620,ICFGPCUW
96453991,38131532,NUHPEPAL
99164578,27326810,JMYZHRXU
38548222,88437941,YBZHHFTE
58810805,81175281,LJAKETAO
32886913,96678300,FRMNLFKJ
51365907,94943682,BRYCQHOH
42818892,89497789,CBXEVEFD
55555979,7712727,SRLWDSAU
92515817,21196595,KLTCFJYQ
56538290,89346324,VEMEVXQW
2627340,17097793,WVRDPUYY
76321067,77365823,RORRRYRP
16955665,2853444,XCDQNGDL
67840812,16134894,EIAIXUGM
50173433,19565233,ERSKFNHU
76475570,76363597,SVMXKYSL
77988919,97188751,EULAMILJ
2031687,78442385,DYOEGIXU
68272583,76740064,RDDCIGDR
51632646,51346917,YPGVVJSX
21210955,95547561,AZSIFBAI
57559451,62968134,LQPCFNHS
57932075,6817796,ZMXZZIDU
80509129,39866701,GEXZDKHF
7898195,67279504,ECPVIQUE
82578256,27758248,KXHMAEPW
28321401,68942667,BCHPUQNO
30364896,47919904,KUECLSJU
13612310,22045783,ESJTMEEU
83086249,31785034,WWHBUFUU
94197785,23118105,DRFSYAVR
94476463,45941539,REDWGANX
56029535,39382901,KAFOHOFH
90605592,90465103,CGODAHQL
5485335,16140332,DLRHVEDN
59500664,90521956,CEMLFXFO
3095910,65857669,VJELIZFQ
52859737,50032499,EQBFBMMM
74575807,94654930,LKNVKKPW
61151046,86120536,MTMIINIX
99300774,49294927,KBFHADPM
83933065,87901859,VHFSEAOF
17362606,2068129,FLCCSRIJ
30287338,32367554,SMRYZMEG
68027284,36170736,FYPDLBDJ
85534954,27916859,KHNGHGCB
90514917,80271776,ADIFSTQJ
96016120,85952857,QRSNBEXA
24599991,92241586,NKEBYIKJ
38775985,17769612,QWFJVMCN
2655075,61457517,CACJAVVO
73318688,19199347,EKQMMROE
82069795,55271971,SEXDCAAX
62445049,43929422,XCREGIIM
69567846,89158558,VTVGFTDO
72448091,13700529,DRYUJQKD
20724378,3447557,NBPFVXDQ
79065631,26343742,LJWTKTTM
84206302,83373020,QHSRGHJV
84693578,12407121,ZDBAZLZP
50053913,76881664,YASFANRE
92525170,92988783,GJWSOYIB
62756586,85090256,KXYGYBNR
1817928,26543126,MNIRULTJ
91091867,46278257,PTVMNJTU
82666604,10483529,MHEHIXXC
14463847,32169022,VRMKTWAY
44274500,51253512,BFJMGTPA
32268338,71813526,YGAAZAHD
89010322,31863872,ZAPCLDSB
80294498,63963507,IABZJYVZ
50676000,35390831,WCGHUNBK
33784999,19487078,KSDBMLCP
46576314,22708690,HONKKYVP
5055148,12354968,ODGNTMCP
35791615,3746634,WXYSJRBW
2465495,22336199,HFDUWJKL
13953332,41629487,SDPLCCQG
62004254,27325637,XAJNDJTO
25480424,47329164,YXWDKMXS
10691530,74884815,WFVICFUK
64379854,22088895,LAFEABCB
79172703,89185381,DBCNKSWY
55160612,81802497,XVQQQFJS
56332534,24335391,ROHBAKDJ
44964911,19584885,IKGZGISF
55828963,70460797,XZQNHENM
70741609,77751934,VRNLADSC
86925249,38312531,AOJNFUVN
7928609,68384780,JEXVCPUZ
53752648,52690154,MMWMZYSJ
17965804,15667056,WGLWTEVO
71194877,68820608,NBMUZGBA
23188828,80431014,OCCDQPOG
30979526,42239805,LLRXXQAR
35640027,89806310,ZRJWILVA
22045790,21761419,EASDJILH
89873988,50937034,ALSFYUJG
55049974,41277898,HCUJUCUG
89044723,77289018,XBEYPUVX
64402091,81133892,SOPZZDDS
34336919,50441517,ALEZZGVY
49708577,45431356,XHVNOVEE
73605982,82359406,HBUOSNVD
28312502,92509683,VEVAEFPY
24850870,23125276,CIWGBLXV
49743835,27037544,AHLUSCVR
49519156,59027993,BIVIZCXJ
21931975,44855088,APFVYHXV
34997034,92267609,AGTLYXSH
4130408,42337469,VNGZLAYJ
21323423,92023939,OUUFQDBP
73805426,77878009,FETXTXEE
71054196,50974215,CCSSGTRI
92744718,39726813,GMNKKSCF
89216773,79769220,ZKSGCFCS
45860581,85877101,TEZAIXJB
38784162,83839464,HCABLEVJ
7655177,65295048,IOWOPQLN
72985631,51914190,TIWIPDNW
33982848,36857556,RXHCPZJB
74545109,13784072,UCRQMZEF
29453481,33439629,EXRGVWYN
52756306,67415798,NABNQOLW
83330365,62586479,LIDXASQD
10909908,77127354,BZRKTRGS
15619800,82643426,SFIUNQNJ
6285793,58741027,PZYGMEIE
35812898,12017909,RWUYXFEH
45811012,88065733,DUADQMJJ
99593948,27055312,TYSYUXBD
70471939,10048594,RMMNPVVJ
2266755,11098578,BAKUPYFW
6072849,21312187,ZEVIEMRG
23395378,74835077,VEBKYUXT
13541200,86240945,CAJTQUQT
27373529,31081963,UGPKZSTJ
70982152,5448499,UTQNNMCZ
6825252,62312347,NNFJYTHX
14669043,71763080,TYNYLGSQ
78714437,28807932,YJIDHYRO
20318762,39243285,BIPDVSCX
45570649,88870191,HDDAPNGT
18081399,81406056,CKSBGYXQ
33964934,52913090,EPERSWLW
96094713,19792211,ICZFBIDZ
50342788,72647830,HPZPXOEN
12008151,31785858,FDARQWAF
67730866,23564196,LBWHQQOI
39313031,2471818,LOLOIYWN
80244750,18991366,QZFGNWWO
85738017,72717458,FNGOBNCG
62380989,27960126,XZHRCAMU
74874954,88906143,FFXNHMSY
78214173,37191406,RRWIFHAG
44114999,14096954,HCZDUQIW
53214461,91242270,PQVNIXRT
42306150,90255897,IWZFDCNG
31852574,6872729,SZKSYJAH
79980262,89896326,WDJTMCMW
39218277,45594539,GVRYKCMB
83804576,19912033,DYZYFZDD
62150973,13951336,LYUAPIML
56904860,98483065,WVKCIJJX
46982699,82428932,WOFBFYQW
22472756,75551737,GVIVPXWA
96472242,41937319,RJISTLQA
24629975,50495800,YHKEOVOJ
72658586,52548974,ZCDBGGQV
63197648,65339984,YPJQWPSG
21428243,48867433,FKPLPGVM
66125029,98987512,BWTBFPEN
49803977,31306387,UIFSXJIG
18912535,33696027,DYOLDCHD
68753094,25692579,HJOXHHMW
11057711,77895153,EFHPKCXW
18584207,28544630,CFGEFIIT
95309842,31874704,DGWPILNM
35589431,92133209,RRIRBXJQ
1363930,58175956,VHOCHAHU
89408043,60205689,ISGCRODM
93373629,46230010,GIOYDVBD
53903322,52167231,MASNSRZO
99750171,91797067,TFPNVYPX
75245873,66258616,TCFRBKKB
65188418,54870300,PTFEFEXC
10272595,78822208,CONLOGPS
89587103,59129132,GCNSMSLH
77444822,57892680,HENKRLZH
60654710,36635636,IPEDOMHN
62467483,35365839,JFXBHUTM
61494091,12648536,KEEFHONF
14107163,65361966,NFFGCRWC
17444452,49332466,IEDFDPIN
12507384,12886215,OFUDHSYU
35315440,65363379,BQTFRDOF
6734448,70251553,FGKXCBXX
67728814,57168113,WQIKOTYB
60444787,62862759,FCEOXRDD
41710763,21428290,WBKZRVRA
61685834,64878570,MQKSSPPT
92038678,33132244,OLCDYOKT
25299210,81538561,QMMTCHDT
53641137,81364161,UIXUDZHA
82803330,20077086,HBLDOAXC
95025421,46968218,CCYPHRLQ
88198011,70580216,ERQSPABS
34649924,47474571,YFTWATUU
6283657,18229806,ZACSIDSJ
73604632,55969780,KTFSBBEO
43142011,16657150,LZPRTEOT
99444449,2741596,GFZNXUZG
64134292,87637894,SZWDJFQY
49006834,98843188,SJOMXVWC
17455749,9162408,IPXFXDZT
22692034,92479794,LUJJSIJO
62256669,66468267,ZNNKXAXJ
49121738,13883721,JADNNQAQ
84547179,9726529,TUNURZAZ
6346298,2780668,DWVKRFGS
2716571,69888657,AEMGQJLM
93693536,89644090,BJZRDTYE
26525748,24582086,FPIMGYKV
38375302,14780685,ROQBQOWR
37046346,96734252,FVJJDRXJ
84658667,40728818,ADCFDVYN
7353108,32964025,WRMDWDWB
1004932,12420943,CDGUOQYO
19214088,61454596,JJQMHHLW
36476752,98012738,FZPDENHR
30812316,67544310,DNFWSINN
45621808,2908128,QSBBPDTK
92678536,49109370,DBXITKZJ
41062808,89705291,HILOHAFU
96108476,51666852,BSJSHIWF
34214503,83991522,EGVSDRQN
13163535,55935216,NOXJTGRF
46166351,8914770,HSYWKBFZ
21706297,72840119,NVJOAAAD
23644218,66888518,UCDVGBGQ
2721462,81136672,XCWWSBBB
86899025,13047058,XOWRDDEV
60999041,76600159,WZNJFPRY
91960108,45309309,WUCVYJPX
46051143,8377461,LQIYLUJS
81980642,99541092,GXUNIMDQ
8398697,59431380,XLUQFFNR
28864617,40204422,HMKQGLQD
68154965,60937162,HYKUJUFF
57979904,33801692,HKLYFKWP
1516519,82270937,YWKWEGDO
64303587,3745872,SMGYFXLG
75837039,73195833,EYDXIUMD
54086658,92199697,MFCYGYXP
26752159,20570038,WAXIAIBK
82236643,91312266,KPZOLELQ
36237405,73167170,XKLQHVJX
56434444,84902531,HRCQPWII
7560328,99713836,XLYXPXAB
19735540,32961459,XCFGBONH
50209219,45232150,OHMKGCWI
36920760,72558802,MZQCJVDJ
67357829,97561490,LUODREHY
73028668,71571452,XSQXXOPZ
63584497,22726976,SLJVITAU
61350042,44795587,LTKNYVUB
73052341,6552472,YUHLGHJX
77654029,39543169,EJFICIEE
17561608,43634784,DBZOEIJT
44354114,61620594,HOYDVUSS
27161414,91281126,XPKLGHXT
81122453,76539855,ITDCGKGU
94030650,88885187,RZRSPHSW
4292137,26547595,KHZOUJAW
83297567,77174083,JZUNAQSN
77186039,53180121,GDUYAJVG
68312008,84755005,QDCELFJN
19497669,25277435,QXZKQLJN
43667389,96534872,PHQFKVUS
79534902,42193683,KKUZBZKI
3335965,63298631,WCVAVEDM
55046514,54231192,XWSIGIZI
30287922,73971544,JNZXLCDX
56267373,61027302,UHIQEOBG
12087149,24008105,PQFYMFWB
59920591,57493656,EATXZPFO
92275977,4835334,ZIOKNPBN
65879548,50745274,VDXRGKHT
2527907,86456223,EGFUAYGT
12326060,60492473,ZNJKKEKD
79153970,21580797,JDSCMZCG
67972836,13646321,JDRBWCTC
56680292,2588596,NDCZXTPQ
90368521,6727436,FPUKAQJN
36454498,7771006,KDCZMTZV
14251200,98985707,GNRLNCCD
77166483,21330120,WXKQWPGF
39075587,82903320,EYCTLJRD
81051656,77814690,OFJOXARQ
67055679,29917531,APCEIJNZ
4259674,26656746,PYFDONAS
49906242,61766700,RAGQPTWE
28098199,44268108,PHNNIFJM
44630854,37526444,MZSTVYVO
96603897,80814394,YBJWEPLU
68129466,56392272,TTVPTPXK
3113629,49023996,QRCKCOJK
61111744,1658299,MKGODTLL
52524153,16218666,MDPLPUAI
42359000,68031889,DOBVZYWF
36042310,61425371,VNLDLNDJ
74365764,43661513,PJFZGRIJ
37603792,17922894,JZJQAOJT
93368003,10664050,DLACPNHJ
42396214,46435917,YKVHODCX
24104453,54243461,MEJPDOVH
42317624,18762732,CZCTIXLD
18968125,43432628,QLBVNWAT
70233914,79097787,RMDNKYEL
62135475,55225384,MYWLAXRC
19828099,70999493,SDBJAQOI
74946403,72223830,WAHMDOKK
74631062,69161305,YCEZBEJC
70305286,7891542,NMMEFAPB
76226480,9481330,CPVBSYUS
87639244,52566583,UUNRSUVC
61498223,15898915,AUFOKJUH
27630191,62638045,QVRMTLQS
95732071,68017429,MJQSTWPC
93424916,9686495,RLGZKSLG
58251809,67383677,EHVJFMXP
81750094,60471216,AQQKGDLE
91034635,57241256,MXSQFCTU
48376375,16806402,QNUQQNUK
34751703,43779630,CTGOZGJH
64486019,87149816,EYCQGTCI
94449501,75632713,KSBSQBQM
40065464,83308922,VXGNUKJU
29558416,5809250,WUGGPQZR
81272595,47027958,JIZQOMFA
6326260,82742016,FUIENJWQ
48774050,3100984,SRVSWABT
84070470,64122365,AZOBCOVU
88964084,38376922,PHQVBPMI
78712300,17001630,LCXWBATB
30385396,4059917,QVDXRTPO
87649000,50276718,QTLQLEVT
47788375,71844188,OLLJEHTF
42718976,18879919,QRMCWKMI
29734605,22878409,RZNEPZPH
46363454,79324583,VYXPGUPF
95290484,74989062,VWUYLTFP
14481918,55649296,BJTMXHOU
59767750,61329513,UAPSWUXM
77790190,82067561,YPYNZZXS
75278539,11436330,UNSUFSEZ
34316106,86544851,FLXFYCWL
68335854,1469883,BVALZMEA
15187694,47229930,QTUVKLXE
27238074,38499340,USSFFTBL
80680472,86982373,QTHBZULE
20884886,5747389,MVPFPINT
28015716,64531882,ACHAHESE
60096858,49385718,DWYJFQJO
39724200,69941526,RTSVGVCH
10971702,62606677,BGCABAFZ
52363188,32241488,XPPVJQDN
5296301,91477201,SUVXAMLR
55939510,45247550,OODPDISM
75155309,43147744,MTPOQSIY
73463599,53407864,FVRUJTWJ
4132242,39245621,SBFTDWKO
33989644,99374616,ATUOUGOQ
15599383,59738893,XJMLXWDX
11546825,80041844,YZTLDBAX
57561596,5701766,BSPIGBFQ
68988272,84403294,PQOXELLP
74088607,81446286,BDVXZIDD
42785521,69107895,ZOCSWBOD
42897658,45387060,SABHWCOU
42671359,22785038,BRGADAFV
81051175,58644154,LHMBJULE
85581197,61175133,COUSSULS
88332320,75756533,YKUYECOK
56908600,24720299,NAHYGPZF
64640423,90352347,RCNCLCNQ
59067427,38999989,XESDDEUO
42387352,73473632,JKPZFJXX
46302263,7311052,ASQYCOQZ
26638326,1106432,OFFYLGBR
63041951,93067788,GGXGERWN
32127894,43964645,RLWJBAGW
70808782,23349350,CHDEUVSP
63057961,79442477,ZRMPGHWF
48921625,56468610,XQOSWCHX
73142359,94953299,IQXXHEYW
61039951,82931513,JLSUMTCW
31363201,34917861,OXZHKVMO
3801991,66120120,EKJMAMGP
2627859,46206682,XCTHIRCN
25197262,68137315,SRAFYGNL
69250476,2682879,GMLZYQAQ
54543644,43682985,HWACGSTZ
86017286,21231238,MIQJFEBW
15576074,78915882,RSLMVNDK
84888840,73595907,POWZVRHA
22682005,40768785,IRNZLDHQ
89061268,78907458,ZKQUAIHC
89844887,99968360,RIMXVAJI
5147735,92236616,ZJPDHBHQ
17847064,5668964,CQFHOTKG
89481585,50264874,YRMLVRBX
59364588,56649403,JWWMYKNE
13097214,67125655,GBRSBDDK
14957876,36909252,TNFLDDIT
67246898,81110148,DPCHFTTW
53996466,65128795,UJYVAMYR
20039170,25403933,UFKTUUKR
58246023,72606585,HSCFIMUR
45543302,21881962,KSOABAQT
41758660,6865116,SCEZXBFU
43871520,35005597,EYVZKFBH
29114996,35228460,UJIKPMRM
37349295,35200364,PRDARNQC
26088220,67508819,XOICVUTV
56235355,81677235,YXAMGHKF
94351844,89174759,JHNCVLHR
60452117,14894471,ZVIHDRTZ
37283531,19123581,ARDGUEBE
88483349,45604743,HJGNTYAW
38051980,69819724,ADUSMERR
48887116,22641392,BPQODXXA
21586391,23314502,LFOXFENK
76098095,18843406,YNZRJHOU
17700394,84574953,YDFQHYXD
94867250,88935883,QJZNNSWQ
79221877,83241217,GVSKRGUS
25274453,99307252,DGTALLNP
84294157,51697018,CXSOPYZY
3119711,82534711,XRBZABHR
21839943,55277652,FETEJMXJ
26999442,83220114,DYTTQYQP
71709089,88024904,KZOBZLHL
62652920,60462080,NYZNULFB
29345123,48502358,VOSXENTK
64825634,90927917,JZWWCWNW
61876760,25233449,KEUGKWBQ
30188550,34149255,MUPYHTKR
28474629,64582341,TZYMSPYG
54207391,78414910,EFTHPDTY
47509914,68101775,DZDUKTXT
